"source","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35"
"HVL-MASB512-fag_cleaned","203","MASB512","1","S","2023","HØST","1012","MAT1001","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HVL-MASB512-fag_cleaned","203","MASB512","1","S","2023","HØST","1012","MAT1105","-","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HVL-MASB512-fag_cleaned","203","MASB512","1","S","2023","HØST","1012","MAT1005","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HVL-MASB512_cleaned","203","MASB512","1","S","2023","HØST","1001","MASO","Master i sosialvitenskap","2023","HØST","Bergen","STSSA3","Språk, samfunnsfag og økonomi vg3","ST","Studiespesialisering","3","MAT1015","Matematikk 2P",NA,NA,NA,NA,"","49,5","","4,4","0","100","K","22",NA,"1","BSAB","Bachelor i sosialt arbeid"
"HVL-MASB512_cleaned","203","MASB512","1","S","2023","HØST","1003","MASO","Master i sosialvitenskap","2023","HØST","Bergen","STSSA3","Språk, samfunnsfag og økonomi vg3","ST","Studiespesialisering","4,5","MAT1011","Matematikk 1P","5",NA,NA,NA,"47,8","46,8","47,8","4,4","0","100","K","23",NA,"1","BSAB","Bachelor i sosialt arbeid"
"HVL-MASB512_cleaned","203","MASB512","1","S","2023","HØST","1004","MASO","Master i sosialvitenskap","2023","HØST","Bergen","PBPBY3","Vg3 påbygging til generell studiekompetanse for yrkesfaglige utdanningsprogram","","","4","MAT1005","Matematikk 2P-Y",NA,NA,NA,NA,"","42,7","","4","0","100","K","27",NA,"1","SOSBV","Bachelor i sosialt arbeid - sosionom (HVO)"
"HVL-MASB512_cleaned","203","MASB512","1","S","2023","HØST","1005","MASO","Master i sosialvitenskap","2023","HØST","Bergen","STSSA3","Språk, samfunnsfag og økonomi vg3","ST","Studiespesialisering","2","MAT1011","Matematikk 1P",NA,NA,NA,NA,"","51","","3,8","0","40","K","23",NA,"1","BSAB","Bachelor i sosialt arbeid"
"HVL-MASB512_cleaned","203","MASB512","1","S","2023","HØST","1006","MASO","Master i sosialvitenskap","2023","HØST","Bergen","STSSA3","Språk, samfunnsfag og økonomi vg3","ST","Studiespesialisering","5","MAT1015","Matematikk 2P",NA,NA,NA,NA,"","46,3","","5","0","100","K","24",NA,"1","HSBASO","Bachelor i sosialt arbeid (NTNU)"
"HVL-MASB512_cleaned","203","MASB512","1","S","2023","HØST","1007","MASO","Master i sosialvitenskap","2022","HØST","Bergen","NANAB3","Studieforberedende vg3 innen naturbruk",NA,"Naturbruk","3,5","MAT1005","Matematikk 2P-Y",NA,NA,NA,NA,"43,4","42,9","43,4","3,41","0","29","K","24",NA,"3","BAR","Barnevern, bachelorstudium, Sogndal"
"HVL-MASB512_cleaned","203","MASB512","1","S","2023","HØST","1008","MASO","Master i sosialvitenskap","2023","HØST","Bergen","","","","","","","",NA,NA,NA,NA,"38,6","38,6","38,6","4","0","100","K","36",NA,"1","SOS","Bachelor i sosialt arbeid"
"HVL-MASB512_cleaned","203","MASB512","1","S","2023","HØST","1010","MASO","Master i sosialvitenskap","2023","HØST","Bergen","STSSA3","Språk, samfunnsfag og økonomi vg3","ST","Studiespesialisering","3","MAT1015","Matematikk 2P",NA,NA,NA,NA,"","43,5","","2,2","0","40","M","30",NA,"1","HSU02","Bachelor i sosialt arbeid (OSLOMET)"
"HVL-MASB512_cleaned","203","MASB512","1","S","2023","HØST","1011","MASO","Master i sosialvitenskap","2023","HØST","Bergen","STSSA3","Språk, samfunnsfag og økonomi vg3","ST","Studiespesialisering","4,5","MAT1015","Matematikk 2P",NA,NA,NA,NA,"","41,3","","4","0","100","K","26",NA,"1","BSAB","Bachelor i sosialt arbeid"
"HVL-MASB512_cleaned","203","MASB512","1","S","2023","HØST","1012","MASO","Master i sosialvitenskap","2023","HØST","Bergen","PBPBY3","Vg3 påbygging til generell studiekompetanse for yrkesfaglige utdanningsprogram","","","5","MAT1005","Matematikk 2P-Y",NA,NA,NA,NA,"49,6","49,6","49,6","3,8","0","40","K","23",NA,"1","BSAB","Bachelor i sosialt arbeid"
"HVO-BVA301-fag_cleaned","223","BVA301","1","OS-S","2023","12","1761","VG1300","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HVO-BVA301-fag_cleaned","223","BVA301","1","OS-S","2023","12","1765","VF1320","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HVO-BVA301-fag_cleaned","223","BVA301","1","OS-S","2023","12","1765","HS1010","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HVO-BVA301-fag_cleaned","223","BVA301","1","OS-S","2023","12","1765","VG1333","3","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HVO-BVA301-fag_cleaned","223","BVA301","1","OS-S","2023","12","1766","VG1333","2","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HVO-BVA301-fag_cleaned","223","BVA301","1","OS-S","2023","12","1766","VF1320","2","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HVO-BVA301-fag_cleaned","223","BVA301","1","OS-S","2023","12","1770","HS1010","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HVO-BVA301-fag_cleaned","223","BVA301","1","OS-S","2023","12","1770","VG1333","3","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HVO-BVA301-fag_cleaned","223","BVA301","1","OS-S","2023","12","1770","VF1320","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HVO-BVA301-fag_cleaned","223","BVA301","1","OS-S","2023","12","1771","VG1300","3","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HVO-BVA301-fag_cleaned","223","BVA301","1","OS-S","2023","12","1771","HS1010","3","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HVO-BVA301-fag_cleaned","223","BVA301","1","OS-S","2023","12","1774","MAT1001","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HVO-BVA301-fag_cleaned","223","BVA301","1","OS-S","2023","12","1774","MAT1005","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HVO-BVA301-fag_cleaned","223","BVA301","1","OS-S","2023","12","1775","HS1010","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HVO-BVA301-fag_cleaned","223","BVA301","1","OS-S","2023","12","1775","AA6250","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HVO-BVA301-fag_cleaned","223","BVA301","1","OS-S","2023","12","1775","VG1300","3","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HVO-BVA301_cleaned","223","BVA301","1","OS-S","2023","12","1750","BVAMGD","Barnevernsarbeid - master (deltid)","2023","HØST",NA,"","","","","","","",NA,NA,NA,NA,"","","","0","100","0","K","47",NA,NA,"RSF1V","Rus - samfunnsproblem, førebygging og behandling"
"HVO-BVA301_cleaned","223","BVA301","1","OS-S","2023","12","1752","BVAMGD","Barnevernsarbeid - master (deltid)","2023","HØST",NA,"","","","","","","",NA,NA,NA,NA,"41,1","41,1","41,1","3","0","0","K","44",NA,NA,"BVPBV","Sosialt arbeid, barnevernspedagog - bachelor"
"HVO-BVA301_cleaned","223","BVA301","1","OS-S","2023","12","1760","BVAMGD","Barnevernsarbeid - master (deltid)","2023","HØST",NA,"","","","","","","",NA,NA,NA,NA,"","","","4","0","100","M","47",NA,NA,"ASHM","ASH åpne emner masternivå"
"HVO-BVA301_cleaned","223","BVA301","1","OS-S","2023","12","1761","BVAMGD","Barnevernsarbeid - master (deltid)","2023","HØST",NA,"A004","Allmenne fag","AA","Allmenne, økonomiske og administrative fag","4","VG1300","Matematikk 1MA-A (med modul 2A)(elever)",NA,NA,NA,NA,"","40,8","","2","0","0","K","42",NA,NA,"HBU02","Bachelor i barnevern (OSLOMET)"
"HVO-BVA301_cleaned","223","BVA301","1","OS-S","2023","12","1764","BVAMGD","Barnevernsarbeid - master (deltid)","2023","HØST",NA,"","","","","","","",NA,NA,NA,NA,"34","34","34",NA,NA,NA,"M","49",NA,NA,"BACHELOR","Bachelor (HVL)"
"HVO-BVA301_cleaned","223","BVA301","1","OS-S","2023","12","1765","BVAMGD","Barnevernsarbeid - master (deltid)","2023","HØST",NA,"A010","Allmennfaglig påbygging","AA","Allmenne, økonomiske og administrative fag","3,5","VF1320","Matematikk 1M (ny plan)","4",NA,NA,NA,"","36,4","","0","100","0","K","39",NA,NA,"SOSBV","Sosialt arbeid, sosionom - bachelor"
"HVO-BVA301_cleaned","223","BVA301","1","OS-S","2023","12","1766","BVAMGD","Barnevernsarbeid - master (deltid)","2023","HØST",NA,"A010","Allmennfaglig påbygging","AA","Allmenne, økonomiske og administrative fag","2","VF1320","Matematikk 1M (ny plan)",NA,NA,NA,NA,"35,7","35,7","35,7","0","100","0","K","37",NA,NA,"BVPBV","Sosialt arbeid, barnevernspedagog - bachelor"
"HVO-BVA301_cleaned","223","BVA301","1","OS-S","2023","12","1769","BVAMGD","Barnevernsarbeid - master (deltid)","2023","HØST",NA,"","","","","","","",NA,NA,NA,NA,"","","",NA,NA,NA,"M","49",NA,NA,"BVPBV","Sosialt arbeid, barnevernspedagog - bachelor"
"HVO-BVA301_cleaned","223","BVA301","1","OS-S","2023","12","1770","BVAMGD","Barnevernsarbeid - master (deltid)","2023","HØST",NA,"A010","Allmennfaglig påbygging","AA","Allmenne, økonomiske og administrative fag","3,5","VF1320","Matematikk 1M (ny plan)","4",NA,NA,NA,"40,8","40,8","40,8","2","0","0","K","36",NA,NA,"BVPBV","Sosialt arbeid, barnevernspedagog - bachelor"
"HVO-BVA301_cleaned","223","BVA301","1","OS-S","2023","12","1771","BVAMGD","Barnevernsarbeid - master (deltid)","2023","HØST",NA,"A010","Allmennfaglig påbygging","AA","Allmenne, økonomiske og administrative fag","3","VG1300","Matematikk 1MA-A (med modul 2A)(elever)","3",NA,NA,NA,"31,5","31,5","31,5",NA,NA,NA,"K","40",NA,NA,"BLUBVA","Arbeidsplassbasert barnehagelærerutdanning"
"HVO-BVA301_cleaned","223","BVA301","1","OS-S","2023","12","1772","BVAMGD","Barnevernsarbeid - master (deltid)","2023","HØST",NA,"","","","","","","",NA,NA,NA,NA,"33,3","33,3","33,3","2","0","0","K","41",NA,NA,"SOSBV","Sosialt arbeid, sosionom - bachelor"
"HVO-BVA301_cleaned","223","BVA301","1","OS-S","2023","12","1773","BVAMGD","Barnevernsarbeid - master (deltid)","2023","HØST",NA,"","","","","","","",NA,NA,NA,NA,"","","",NA,NA,NA,"K","54",NA,NA,"BVPBV","Sosialt arbeid, barnevernspedagog - bachelor"
"HVO-BVA301_cleaned","223","BVA301","1","OS-S","2023","12","1774","BVAMGD","Barnevernsarbeid - master (deltid)","2023","HØST",NA,"PBPBY3","Vg3 påbygging til generell studiekompetanse for yrkesfaglige utdanningsprogram","","","5","MAT1005","Matematikk 2P-Y",NA,NA,NA,NA,"41,5","41,5","51,5","5","0","100","M","27",NA,NA,"BVPBV","Sosialt arbeid, barnevernspedagog - bachelor"
"HVO-BVA301_cleaned","223","BVA301","1","OS-S","2023","12","1775","BVAMGD","Barnevernsarbeid - master (deltid)","2023","HØST",NA,"A010","Allmennfaglig påbygging","AA","Allmenne, økonomiske og administrative fag","3","VG1300","Matematikk 1MA-A (med modul 2A)(elever)","4",NA,NA,NA,"","41,2","","0","100","0","K","41",NA,NA,"BACHELOR","Bachelor (HVL)"
"HVO-BVA301_cleaned","223","BVA301","1","OS-S","2023","12","1776","BVAMGD","Barnevernsarbeid - master (deltid)","2023","HØST",NA,"","","","","3","-","-",NA,NA,NA,NA,"36,6","36,6","36,6","2","0","0","K","39",NA,NA,"SOSBV","Sosialt arbeid, sosionom - bachelor"
"HVO-BVA301_cleaned","223","BVA301","1","OS-S","2023","12","1777","BVAMGD","Barnevernsarbeid - master (deltid)","2023","HØST",NA,"","","","","","","",NA,NA,NA,NA,"","","","3","0","0","K","47",NA,NA,"BACHELOR","Bachelor (HVL)"
"Nord-SOA5002-fag_cleaned","204","SOA5002","1","SKRIFTLIG1","2023","HØST","1501","VG1331","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nord-SOA5002-fag_cleaned","204","SOA5002","1","SKRIFTLIG1","2023","HØST","1503","MAT1005","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nord-SOA5002-fag_cleaned","204","SOA5002","1","SKRIFTLIG1","2023","HØST","1503","MAT1001","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nord-SOA5002-fag_cleaned","204","SOA5002","1","SKRIFTLIG1","2023","HØST","1506","MAT1011","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nord-SOA5002-fag_cleaned","204","SOA5002","1","SKRIFTLIG1","2023","HØST","1506","REA3028","GK","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nord-SOA5002-fag_cleaned","204","SOA5002","1","SKRIFTLIG1","2023","HØST","1506","REA3026","GK","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nord-SOA5002-fag_cleaned","204","SOA5002","1","SKRIFTLIG1","2023","HØST","1508","HS1010","3","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nord-SOA5002-fag_cleaned","204","SOA5002","1","SKRIFTLIG1","2023","HØST","1508","VF1320","3","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nord-SOA5002-fag_cleaned","204","SOA5002","1","SKRIFTLIG1","2023","HØST","1509","MAT1015","3","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nord-SOA5002-fag_cleaned","204","SOA5002","1","SKRIFTLIG1","2023","HØST","1509","MAT1011","2","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nord-SOA5002_cleaned","204","SOA5002","1","SKRIFTLIG1","2023","HØST","1500","MASOSVITD","Master i sosialvitenskap, deltid","2023","HØST","Bodø","","","","","","","",NA,NA,NA,NA,"","","","0","100","0","K","49",NA,NA,"BACHBARN","Bachelor i barnevern (HINN)"
"Nord-SOA5002_cleaned","204","SOA5002","1","SKRIFTLIG1","2023","HØST","1501","MASOSVIT","Master i sosialvitenskap","2023","HØST","Bodø","I007","Drama","MD","Musikk, dans og drama","2","VG1331","Matematikk 1MY (ny plan)",NA,NA,NA,NA,"34,7","34,7","34,7","0","100","0","K","39",NA,NA,"BABEV","Bachelor i barnevern "
"Nord-SOA5002_cleaned","204","SOA5002","1","SKRIFTLIG1","2023","HØST","1502","MASOSVITD","Master i sosialvitenskap, deltid","2023","HØST","Bodø","","","","","4","-","-",NA,NA,NA,NA,"43","43","43","",NA,NA,"K","49",NA,NA,"BABEV","Bachelor i barnevern "
"Nord-SOA5002_cleaned","204","SOA5002","1","SKRIFTLIG1","2023","HØST","1503","MASOSVIT","Master i sosialvitenskap","2023","HØST","Bodø","PBPBY3","Vg3 påbygging til generell studiekompetanse for yrkesfaglige utdanningsprogram","","","5","MAT1005","Matematikk 2P-Y",NA,NA,NA,NA,"46,1","46,1","54,1","3,33","0","67","K","33",NA,NA,"BASOA","Bachelor i sosialt arbeid "
"Nord-SOA5002_cleaned","204","SOA5002","1","SKRIFTLIG1","2023","HØST","1504","MASOSVIT","Master i sosialvitenskap","2023","HØST","Bodø","","","","","","","",NA,NA,NA,NA,"","","","1","67","0","K","40",NA,NA,"BABEV","Bachelor i barnevern "
"Nord-SOA5002_cleaned","204","SOA5002","1","SKRIFTLIG1","2023","HØST","1505","MASOSVITD","Master i sosialvitenskap, deltid","2023","HØST","Bodø","","","","","","","",NA,NA,NA,NA,"29,3","29,3","29,3","0","100","0","K","38",NA,NA,"BASOA","Bachelor i sosialt arbeid "
"Nord-SOA5002_cleaned","204","SOA5002","1","SKRIFTLIG1","2023","HØST","1506","MASOSVIT","Master i sosialvitenskap","2023","HØST","Bodø","STSSA3","Språk, samfunnsfag og økonomi vg3","ST","Studiespesialisering","1,7","MAT1011","Matematikk 1P",NA,NA,NA,NA,"32","32","32","0","100","0","K","23",NA,NA,"BABEV","Bachelor i barnevern "
"Nord-SOA5002_cleaned","204","SOA5002","1","SKRIFTLIG1","2023","HØST","1507","MASOSVITD","Master i sosialvitenskap, deltid","2023","HØST","Bodø","","","","","","","",NA,NA,NA,NA,"43,5","43,5","45,5","",NA,NA,"K","40",NA,NA,"BABEV","Bachelor i barnevern "
"Nord-SOA5002_cleaned","204","SOA5002","1","SKRIFTLIG1","2023","HØST","1508","MASOSVIT","Master i sosialvitenskap","2023","HØST","Bodø","F012","Hjelpepleier","HS","Helse- og oppvekstfag","3","VF1320","Matematikk 1M (ny plan)","3",NA,NA,NA,"32,4","32,4","42,4","0,33","67","0","K","38",NA,NA,"BASOA","Bachelor i sosialt arbeid "
"Nord-SOA5002_cleaned","204","SOA5002","1","SKRIFTLIG1","2023","HØST","1509","MASOSVIT","Master i sosialvitenskap","2023","HØST","Bodø","MEMOK3","Medier og kommunikasjon vg3","ME","Medier og kommunikasjon (studieforberedende)","2,5","MAT1015","Matematikk 2P",NA,NA,NA,NA,"41,2","41,2","41,2","0","100","0","K","23",NA,NA,"BABEV","Bachelor i barnevern "
"NTNU-MBV3003-fag_cleaned","194","MBV3003","1","SKRIFTLIG1","2023","12","1150","MAT1011","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTNU-MBV3003-fag_cleaned","194","MBV3003","1","SKRIFTLIG1","2023","12","1150","MAT1015","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTNU-MBV3003-fag_cleaned","194","MBV3003","1","SKRIFTLIG1","2023","12","1151","MAT1015","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTNU-MBV3003-fag_cleaned","194","MBV3003","1","SKRIFTLIG1","2023","12","1151","MAT1011","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTNU-MBV3003-fag_cleaned","194","MBV3003","1","SKRIFTLIG1","2023","12","1152","MAT1011","6","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTNU-MBV3003-fag_cleaned","194","MBV3003","1","SKRIFTLIG1","2023","12","1152","MAT1015","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTNU-MBV3003-fag_cleaned","194","MBV3003","1","SKRIFTLIG1","2023","12","1154","MAT1015","6","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTNU-MBV3003-fag_cleaned","194","MBV3003","1","SKRIFTLIG1","2023","12","1154","MAT1011","6","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTNU-MBV3003-fag_cleaned","194","MBV3003","1","SKRIFTLIG1","2023","12","1155","VG1341","-","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTNU-MBV3003-fag_cleaned","194","MBV3003","1","SKRIFTLIG1","2023","12","1155","HS1010","-","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTNU-MBV3003-fag_cleaned","194","MBV3003","1","SKRIFTLIG1","2023","12","1156","MAT1005","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTNU-MBV3003-fag_cleaned","194","MBV3003","1","SKRIFTLIG1","2023","12","1156","MAT1001","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTNU-MBV3003-fag_cleaned","194","MBV3003","1","SKRIFTLIG1","2023","12","1157","MAT1015","4","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTNU-MBV3003-fag_cleaned","194","MBV3003","1","SKRIFTLIG1","2023","12","1157","MAT1011","3","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTNU-MBV3003-fag_cleaned","194","MBV3003","1","SKRIFTLIG1","2023","12","1158","REA3022","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTNU-MBV3003-fag_cleaned","194","MBV3003","1","SKRIFTLIG1","2023","12","1158","MAT1011","-","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTNU-MBV3003-fag_cleaned","194","MBV3003","1","SKRIFTLIG1","2023","12","1159","REA3001","GK","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTNU-MBV3003-fag_cleaned","194","MBV3003","1","SKRIFTLIG1","2023","12","1159","MAT1011","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTNU-MBV3003-fag_cleaned","194","MBV3003","1","SKRIFTLIG1","2023","12","1159","REA3026","GK","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTNU-MBV3003-fag_cleaned","194","MBV3003","1","SKRIFTLIG1","2023","12","1160","MAT1015","-","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTNU-MBV3003-fag_cleaned","194","MBV3003","1","SKRIFTLIG1","2023","12","1160","MAT1011","-","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTNU-MBV3003-fag_cleaned","194","MBV3003","1","SKRIFTLIG1","2023","12","1162","REA3026","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTNU-MBV3003-fag_cleaned","194","MBV3003","1","SKRIFTLIG1","2023","12","1162","REA3011","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTNU-MBV3003-fag_cleaned","194","MBV3003","1","SKRIFTLIG1","2023","12","1162","REA3028","5","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTNU-MBV3003-fag_cleaned","194","MBV3003","1","SKRIFTLIG1","2023","12","1162","MAT1011","-","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTNU-MBV3003-fag_cleaned","194","MBV3003","1","SKRIFTLIG1","2023","12","1163","MAT1011","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTNU-MBV3003-fag_cleaned","194","MBV3003","1","SKRIFTLIG1","2023","12","1163","MAT1015","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTNU-MBV3003-fag_cleaned","194","MBV3003","1","SKRIFTLIG1","2023","12","1164","REA3026","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTNU-MBV3003-fag_cleaned","194","MBV3003","1","SKRIFTLIG1","2023","12","1164","MAT1011","-","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
